welc_resp.keys,welc_resp.rt,intr0_resp.keys,intr0_resp.rt,prep_resp.keys,prep_resp.corr,prep_resp.rt,preparation.thisRepN,preparation.thisTrialN,preparation.thisN,preparation.thisIndex,preparation.ran,preparation.order,letter10,letter20,corrAns0,Participant ID*,date,expName,psychopyVersion,frameRate,outro_resp.keys,outro_resp.rt,instr1_resp.keys,instr1_resp.rt,resp.keys,resp.corr,letterMaster.thisRepN,letterMaster.thisTrialN,letterMaster.thisN,letterMaster.thisIndex,letterMaster.ran,letterMaster.order,letterset,letterset2,letterset3,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,practice.order,letter1,letter2,corrAns,letterA,letterC,letterE,resp.rt,instr2_resp.keys,instr2_resp.rt,instr3_resp.keys,instr3_resp.rt,test_resp.keys,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,test.order,letter3,letter4,letterA2,letterB2,pickA,avoidB
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,24,1,179,l16.jpg,l15.jpg,m,,,m,0.412,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,17,1,179,l14.jpg,l13.jpg,c,,m,,0.663,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,0,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,29,1,179,l16.jpg,l15.jpg,c,,,m,0.465,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,0,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,8,1,179,l11.jpg,l12.jpg,m,c,,,0.448,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,20,1,179,l15.jpg,l16.jpg,c,,,c,0.498,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,4,1,179,l12.jpg,l11.jpg,m,m,,,0.497,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,21,1,179,l15.jpg,l16.jpg,c,,,c,0.663,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,0,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,15,1,179,l14.jpg,l13.jpg,m,,m,,0.547,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,18,1,179,l14.jpg,l13.jpg,c,,m,,0.495,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,5,1,179,l12.jpg,l11.jpg,m,m,,,0.482,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,6,1,179,l12.jpg,l11.jpg,m,m,,,0.465,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,0,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,16,1,179,l14.jpg,l13.jpg,m,,m,,0.478,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,10,1,179,l13.jpg,l14.jpg,c,,c,,0.732,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,0,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,28,1,179,l16.jpg,l15.jpg,c,,,m,0.479,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,7,1,179,l12.jpg,l11.jpg,m,m,,,0.463,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,0,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,9,1,179,l12.jpg,l11.jpg,c,m,,,0.396,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,0,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,14,1,179,l14.jpg,l13.jpg,m,,m,,0.596,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,c,1,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,3,1,179,l11.jpg,l12.jpg,c,c,,,0.497,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,m,0,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,6,0,180,11,1,179,l13.jpg,l14.jpg,c,,c,,0.516,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,space,0.8,space,0.526,,2,0,92,41,1,91,l16.jpg,l13.jpg,f,c,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,32,1,91,l15.jpg,l12.jpg,E,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,3,1,91,l14.jpg,l13.jpg,D,C,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,14,1,91,l11.jpg,l15.jpg,A,E,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,30,1,91,l12.jpg,l15.jpg,B,E,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,33,1,91,l15.jpg,l12.jpg,E,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,24,1,91,l13.jpg,l12.jpg,C,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,18,1,91,l11.jpg,l16.jpg,A,F,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,16,1,91,l15.jpg,l11.jpg,E,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,37,1,91,l16.jpg,l12.jpg,F,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,1,1,91,l12.jpg,l11.jpg,B,A,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,38,1,91,l13.jpg,l15.jpg,C,E,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,23,1,91,l12.jpg,l13.jpg,B,C,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,13,1,91,l14.jpg,l11.jpg,D,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,15,1,91,l11.jpg,l15.jpg,A,E,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,35,1,91,l12.jpg,l16.jpg,B,F,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,29,1,91,l14.jpg,l12.jpg,D,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,31,1,91,l12.jpg,l15.jpg,B,E,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,12,1,91,l14.jpg,l11.jpg,D,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,40,1,91,l13.jpg,l16.jpg,c,f,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,20,1,91,l16.jpg,l11.jpg,F,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,0,1,91,l11.jpg,l12.jpg,A,B,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,22,1,91,l12.jpg,l13.jpg,B,C,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,19,1,91,l11.jpg,l16.jpg,A,F,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,42,1,91,l14.jpg,l15.jpg,d,e,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,10,1,91,l11.jpg,l14.jpg,A,D,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,17,1,91,l15.jpg,l11.jpg,E,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,26,1,91,l12.jpg,l14.jpg,B,D,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,27,1,91,l12.jpg,l14.jpg,B,D,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,34,1,91,l12.jpg,l16.jpg,B,F,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,36,1,91,l16.jpg,l12.jpg,F,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,45,1,91,l16.jpg,l14.jpg,f,d,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,8,1,91,l13.jpg,l11.jpg,C,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,2,1,91,l13.jpg,l14.jpg,C,D,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,43,1,91,l15.jpg,l14.jpg,e,d,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,6,1,91,l11.jpg,l13.jpg,A,C,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,9,1,91,l13.jpg,l11.jpg,C,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,5,1,91,l16.jpg,l15.jpg,F,E,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,44,1,91,l14.jpg,l16.jpg,d,f,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,25,1,91,l13.jpg,l12.jpg,C,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,39,1,91,l15.jpg,l13.jpg,e,c,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,21,1,91,l16.jpg,l11.jpg,F,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,4,1,91,l15.jpg,l16.jpg,E,F,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,28,1,91,l14.jpg,l12.jpg,D,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,11,1,91,l11.jpg,l14.jpg,A,D,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,7,1,91,l11.jpg,l13.jpg,A,C,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,25,1,91,l13.jpg,l12.jpg,C,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,31,1,91,l12.jpg,l15.jpg,B,E,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,40,1,91,l13.jpg,l16.jpg,c,f,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,32,1,91,l15.jpg,l12.jpg,E,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,27,1,91,l12.jpg,l14.jpg,B,D,,m
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,45,1,91,l16.jpg,l14.jpg,f,d,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,24,1,91,l13.jpg,l12.jpg,C,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,4,1,91,l15.jpg,l16.jpg,E,F,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,13,1,91,l14.jpg,l11.jpg,D,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,36,1,91,l16.jpg,l12.jpg,F,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,43,1,91,l15.jpg,l14.jpg,e,d,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,3,1,91,l14.jpg,l13.jpg,D,C,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,29,1,91,l14.jpg,l12.jpg,D,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,18,1,91,l11.jpg,l16.jpg,A,F,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,19,1,91,l11.jpg,l16.jpg,A,F,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,21,1,91,l16.jpg,l11.jpg,F,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,15,1,91,l11.jpg,l15.jpg,A,E,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,14,1,91,l11.jpg,l15.jpg,A,E,c,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,28,1,91,l14.jpg,l12.jpg,D,B,,c
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,5,1,91,l16.jpg,l15.jpg,F,E,,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,9,1,91,l13.jpg,l11.jpg,C,A,m,
,,,,,,,,,,,,,,,,11,2019-06-04_23h38.09.380,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,37,1,91,l16.jpg,l12.jpg,F,B,,c
